speaker,start,end,text
SPEAKER_06,417.5,417.72, and
SPEAKER_06,417.72,418.08, individuals
SPEAKER_06,418.42,418.54, which
SPEAKER_06,418.54,418.98, advocate
SPEAKER_06,418.98,419.4, on
SPEAKER_06,419.4,419.54, their
SPEAKER_06,419.54,419.88," behalf,"
SPEAKER_06,419.88,420.06, like
SPEAKER_06,420.06,420.5, Breitbart
SPEAKER_06,420.5,420.7, or
SPEAKER_06,420.7,421.04, Milo
SPEAKER_06,421.04,421.6," Yiannopoulos,"
SPEAKER_06,421.6,421.76, to
SPEAKER_06,421.76,422.16, not
SPEAKER_06,422.16,422.54, providing
SPEAKER_06,422.54,422.68, them
SPEAKER_06,422.68,422.8, with
SPEAKER_06,422.8,422.9, a
SPEAKER_06,422.9,423.32," platform,"
SPEAKER_06,423.32,423.48, not
SPEAKER_06,423.48,423.9, reporting
SPEAKER_06,423.9,424.1, on
SPEAKER_06,424.1,424.24, them
SPEAKER_06,424.24,424.58, in
SPEAKER_06,424.58,424.64, the
SPEAKER_06,424.64,424.88, media
SPEAKER_06,424.9,425.04, or
SPEAKER_06,425.04,425.32, allowing
SPEAKER_06,425.32,425.44, them
SPEAKER_06,425.44,425.58, to
SPEAKER_06,425.58,425.82, speak
SPEAKER_06,425.82,426.16, in
SPEAKER_06,426.16,426.44, town
SPEAKER_06,426.44,426.68, hall
SPEAKER_06,426.68,427.26," events,"
SPEAKER_06,427.36,427.54, to
SPEAKER_06,427.54,427.96, banning
SPEAKER_06,427.96,428.08, them
SPEAKER_06,428.08,428.24, from
SPEAKER_06,428.24,428.52, social
SPEAKER_06,428.52,428.84," media,"
SPEAKER_06,429.12,429.38," or,"
SPEAKER_06,429.38,429.58, in
SPEAKER_06,429.58,429.82, some
SPEAKER_06,429.82,430.42," instances,"
SPEAKER_06,430.42,430.7, being
SPEAKER_06,430.7,430.98, happy
SPEAKER_06,430.98,431.1, to
SPEAKER_06,431.1,431.3, ban
SPEAKER_06,431.3,431.44, them
SPEAKER_06,431.52,431.64, from
SPEAKER_06,431.64,432.44, contesting
SPEAKER_06,432.44,432.9, elections
SPEAKER_06,432.9,433.72, entirely.
SPEAKER_06,433.74,433.88, We
SPEAKER_06,433.88,434.04, think
SPEAKER_06,434.04,434.26, that's
SPEAKER_06,434.26,434.36, an
SPEAKER_06,434.36,434.84, extension
SPEAKER_06,434.84,435.36, of
SPEAKER_06,435.36,435.48, the
SPEAKER_06,435.48,435.86, precedent
SPEAKER_06,435.86,436.12, set
SPEAKER_06,436.18,436.32, in
SPEAKER_06,436.32,436.42, the
SPEAKER_06,436.42,436.72, banning
SPEAKER_06,436.72,436.84, of
SPEAKER_06,436.84,436.94, the
SPEAKER_06,436.94,437.12, neo
SPEAKER_06,437.12,437.44,-Nazi
SPEAKER_06,437.44,437.78, party
SPEAKER_06,437.78,438.2, in
SPEAKER_06,438.2,438.54, Germany
SPEAKER_06,438.72,438.92, and
SPEAKER_06,438.92,439.06, of
SPEAKER_06,439.06,439.24, states
SPEAKER_06,439.24,439.6, around
SPEAKER_06,439.6,439.74, the
SPEAKER_06,439.74,440.0, world
SPEAKER_06,440.0,440.34, in
SPEAKER_06,440.34,440.74, banning
SPEAKER_06,440.74,441.1, hate
SPEAKER_06,441.1,441.6, speech.
SPEAKER_06,441.66,441.82, We
SPEAKER_06,441.82,442.02, would
SPEAKER_06,442.02,442.3, note
SPEAKER_06,442.3,442.56, that
SPEAKER_06,442.56,442.76, while
SPEAKER_06,442.76,442.9, the
SPEAKER_06,442.9,443.22, unique
SPEAKER_06,443.22,443.6, phenomenon
SPEAKER_06,443.68,443.84, of
SPEAKER_06,443.84,444.02, right
SPEAKER_06,444.02,444.16,-wing
SPEAKER_06,444.16,444.68, populism
SPEAKER_06,444.96,445.1, is
SPEAKER_06,445.1,445.22, a
SPEAKER_06,445.22,445.46, problem
SPEAKER_06,445.46,445.96," today,"
SPEAKER_06,446.1,446.24, where
SPEAKER_06,446.24,446.38, a
SPEAKER_06,446.38,446.66, similar
SPEAKER_06,446.66,447.02, problem
SPEAKER_06,447.02,447.2, to
SPEAKER_06,447.2,447.48, arise
SPEAKER_06,447.48,447.62, with
SPEAKER_06,447.62,447.82, left
SPEAKER_06,447.82,447.98,-wing
SPEAKER_06,447.98,448.54," populism,"
SPEAKER_06,448.7,448.84, we
SPEAKER_06,448.84,448.96, would
SPEAKER_06,448.96,449.22, support
SPEAKER_06,449.22,449.38, this
SPEAKER_06,449.38,449.7, policy
SPEAKER_06,449.7,449.96, there
SPEAKER_06,449.96,450.54, too.
SPEAKER_06,450.7,450.82, We
SPEAKER_06,450.82,450.96, have
SPEAKER_06,450.96,451.2, two
SPEAKER_06,451.2,451.54, burdens
SPEAKER_06,451.54,451.72, in
SPEAKER_06,451.72,451.86, this
SPEAKER_06,451.86,452.24, debate.
SPEAKER_06,452.28,452.38, The
SPEAKER_06,452.38,452.74, first
SPEAKER_06,452.74,453.1, is
SPEAKER_06,453.1,453.18, to
SPEAKER_06,453.18,453.32, show
SPEAKER_06,453.32,453.42, you
SPEAKER_06,453.42,453.54, that
SPEAKER_06,453.54,453.66, this
SPEAKER_06,453.66,453.94, policy
SPEAKER_06,453.94,454.08, is
SPEAKER_06,454.08,454.52," justified,"
SPEAKER_06,454.86,454.98, and
SPEAKER_06,454.98,455.08, the
SPEAKER_06,455.08,455.32, second
SPEAKER_06,455.32,455.72, is
SPEAKER_06,455.72,455.82, to
SPEAKER_06,455.82,455.94, show
SPEAKER_06,455.94,456.06, you
SPEAKER_06,456.06,456.18, that
SPEAKER_06,456.18,456.34, this
SPEAKER_06,456.34,456.46, is
SPEAKER_06,456.46,456.56, an
SPEAKER_06,456.56,456.92, effective
SPEAKER_06,456.92,457.22, way
SPEAKER_06,457.28,457.62, of
SPEAKER_06,457.62,457.88, dealing
SPEAKER_06,457.88,458.06, with
SPEAKER_06,458.06,458.16, the
SPEAKER_06,458.16,458.48, danger
SPEAKER_06,458.48,458.88, that
SPEAKER_06,458.88,459.08, right
SPEAKER_06,459.08,459.28,-wing
SPEAKER_06,459.28,459.78, populists
SPEAKER_06,459.78,460.42, present.
SPEAKER_06,460.42,460.54, With
SPEAKER_06,460.54,460.68, that
SPEAKER_06,460.68,460.8, in
SPEAKER_06,460.8,461.08," mind,"
SPEAKER_06,461.08,461.22, we're
SPEAKER_06,461.22,461.4, bringing
SPEAKER_06,461.4,461.6, you
SPEAKER_06,461.6,462.02, three
SPEAKER_06,462.02,462.54, arguments.
SPEAKER_06,462.54,462.64, The
SPEAKER_06,462.64,462.94, first
SPEAKER_06,462.94,463.24, is
SPEAKER_06,463.24,463.34, that
SPEAKER_06,463.34,463.42, we
SPEAKER_06,463.42,463.76, combat
SPEAKER_06,463.76,463.96, the
SPEAKER_06,463.96,464.18, threat
SPEAKER_06,464.18,464.52, to
SPEAKER_06,464.52,465.12, minorities.
SPEAKER_06,465.12,465.22, The
SPEAKER_06,465.22,465.46, second
SPEAKER_06,465.46,465.88, is
SPEAKER_06,465.88,465.98, that
SPEAKER_06,465.98,466.12, this
SPEAKER_06,466.12,466.5, harms
SPEAKER_06,466.5,466.68, the
SPEAKER_06,466.68,466.96, development
SPEAKER_06,466.96,467.38, of
SPEAKER_06,467.38,467.8, solutions
SPEAKER_06,467.8,468.04, to
SPEAKER_06,468.04,468.14, the
SPEAKER_06,468.14,468.4, problems
SPEAKER_06,468.4,468.6, which
SPEAKER_06,468.72,468.88, lead
SPEAKER_06,468.88,469.1, to
SPEAKER_06,469.1,469.32, right
SPEAKER_06,469.32,469.46,-wing
SPEAKER_06,469.46,469.84, populists
SPEAKER_06,469.84,470.04, coming
SPEAKER_06,470.04,470.28, about
SPEAKER_06,470.28,470.7, at
SPEAKER_06,470.7,471.08, all.
SPEAKER_06,471.08,471.24, And
SPEAKER_06,471.24,471.36, the
SPEAKER_06,471.36,471.68," third,"
SPEAKER_06,471.68,471.74, in
SPEAKER_06,471.74,472.0, Ed's
SPEAKER_06,472.0,472.32," speech,"
SPEAKER_06,472.32,472.54, is
SPEAKER_06,472.54,472.74, how
SPEAKER_06,472.74,472.9, this
SPEAKER_06,472.9,473.0, is
SPEAKER_06,473.0,473.08, a
SPEAKER_06,473.4,473.52, fundamental
SPEAKER_06,473.52,473.88, affront
SPEAKER_06,473.88,474.28, to
SPEAKER_06,474.28,475.22, democracy.
SPEAKER_06,475.22,475.64, Before
SPEAKER_06,475.64,475.8, I
SPEAKER_06,475.8,475.98, move
SPEAKER_06,475.98,476.08, on
SPEAKER_06,476.08,476.18, to
SPEAKER_06,476.18,476.3, my
SPEAKER_06,476.3,476.58, first
SPEAKER_06,476.58,476.94, argument
SPEAKER_06,476.94,477.5, about
SPEAKER_06,477.5,478.98, how
SPEAKER_06,478.98,479.24, we
SPEAKER_06,479.24,479.82, actually
SPEAKER_06,480.22,480.4, combat
SPEAKER_06,480.4,480.6, the
SPEAKER_06,480.6,480.8, threat
SPEAKER_06,480.8,480.94, to
SPEAKER_06,480.94,481.56," minorities,"
SPEAKER_06,481.56,481.86, what
SPEAKER_06,481.86,481.94, are
SPEAKER_06,481.94,482.06, the
SPEAKER_06,482.06,482.4, principal
SPEAKER_06,482.4,482.88, parameters
SPEAKER_06,482.88,483.16, within
SPEAKER_06,483.16,483.46, which
SPEAKER_06,483.46,483.9, this
SPEAKER_06,483.9,484.14, debate
SPEAKER_06,484.44,484.44, takes
SPEAKER_06,484.44,484.88, place?
SPEAKER_06,484.88,485.08, Two
SPEAKER_06,485.08,485.46, things.
SPEAKER_06,485.46,485.56, The
SPEAKER_06,485.56,485.86, first
SPEAKER_06,485.86,486.26, is
SPEAKER_06,486.26,486.36, that
SPEAKER_06,486.36,486.78, democracy
SPEAKER_06,486.78,487.46, necessitates
SPEAKER_06,487.46,487.88, a
SPEAKER_06,487.88,488.32, balance
SPEAKER_06,488.32,488.58, of
SPEAKER_06,488.58,488.88," rights,"
SPEAKER_06,489.06,489.08, because
SPEAKER_06,489.08,489.2, the
SPEAKER_06,489.2,489.4, rights
SPEAKER_06,489.4,489.52, of
SPEAKER_06,489.52,489.88, individuals
SPEAKER_06,489.88,490.5, sometimes
SPEAKER_06,490.5,490.94, contradict
SPEAKER_06,490.94,491.2, each
SPEAKER_06,491.2,491.54, other.
SPEAKER_06,491.54,491.8, My
SPEAKER_06,491.8,491.96, right
SPEAKER_06,491.96,492.1, to
SPEAKER_06,492.1,492.28, wave
SPEAKER_06,492.28,492.46, my
SPEAKER_06,492.46,492.76, wand
SPEAKER_06,492.86,492.9, in
SPEAKER_06,492.9,492.98, the
SPEAKER_06,492.98,493.16, air
SPEAKER_06,493.16,493.88, contradicts
SPEAKER_06,493.88,494.26, Kenza's
SPEAKER_06,494.26,494.42, right
SPEAKER_06,494.42,494.6, not
SPEAKER_06,494.6,494.68, to
SPEAKER_06,494.68,494.8, get
SPEAKER_06,494.8,495.08, poked
SPEAKER_06,495.08,495.46, in
SPEAKER_06,495.46,495.54, the
SPEAKER_06,495.54,495.86, eye.
SPEAKER_06,495.86,496.14, We
SPEAKER_06,496.14,496.42, believe
SPEAKER_06,496.42,496.56, that
SPEAKER_06,496.56,496.9, protecting
SPEAKER_06,496.9,497.08, the
SPEAKER_06,497.28,497.36, most
SPEAKER_06,497.36,497.72, vulnerable
SPEAKER_06,497.72,498.0, from
SPEAKER_06,498.0,498.32, physical
SPEAKER_06,498.32,498.7, harm
SPEAKER_06,498.7,499.3, weighs
SPEAKER_06,499.3,499.48, up
SPEAKER_06,499.48,499.88, more
SPEAKER_06,499.88,500.06, than
SPEAKER_06,500.06,500.16, the
SPEAKER_06,500.16,500.44, ability
SPEAKER_06,500.44,500.64, of
SPEAKER_06,500.64,500.9, certain
SPEAKER_06,500.9,501.3, individuals
SPEAKER_06,501.3,501.74, to
SPEAKER_06,501.74,501.9, have
SPEAKER_06,502.06,502.18, freedom
SPEAKER_06,502.18,502.28, of
SPEAKER_06,502.28,502.6, speech.
SPEAKER_06,502.6,502.76, I'm
SPEAKER_06,502.76,502.82, going
SPEAKER_06,502.82,502.84, to
SPEAKER_06,502.84,502.92, be
SPEAKER_06,502.92,503.06, dealing
SPEAKER_06,503.16,503.2, with
SPEAKER_06,503.2,503.34, that
SPEAKER_06,503.34,503.74, principally
SPEAKER_06,503.74,504.16, in
SPEAKER_06,504.16,504.36, my
SPEAKER_06,504.36,504.76, speech.
SPEAKER_06,504.76,504.96, The
SPEAKER_06,504.96,505.26, second
SPEAKER_06,505.26,505.6, principle
SPEAKER_06,505.6,506.22," parameter,"
SPEAKER_06,506.22,506.34, which
SPEAKER_06,506.34,506.54, this
SPEAKER_06,506.54,506.78, debate
SPEAKER_06,506.78,507.04, takes
SPEAKER_06,507.26,507.66," within,"
SPEAKER_06,507.26,507.26, place
SPEAKER_06,507.66,507.94, is
SPEAKER_06,507.94,508.04, that
SPEAKER_06,508.04,508.42, democracy
SPEAKER_06,508.42,508.62, can
SPEAKER_06,508.62,508.84, only
SPEAKER_06,508.84,509.12, happen
SPEAKER_06,509.12,509.54, if
SPEAKER_06,509.54,509.72, it's
SPEAKER_06,509.72,510.06, truth
SPEAKER_06,510.06,510.48,-led.
SPEAKER_06,510.48,510.64, When
SPEAKER_06,510.64,510.76, you
SPEAKER_06,510.76,511.14, are
SPEAKER_06,511.14,511.64, anti
SPEAKER_06,511.64,512.14,"-truth,"
SPEAKER_06,512.26,512.4, you
SPEAKER_06,512.4,512.88, forfeit
SPEAKER_06,512.88,513.02, your
SPEAKER_06,513.02,513.22, right
SPEAKER_06,513.22,513.36, to
SPEAKER_06,513.36,513.44, the
SPEAKER_06,513.44,513.84, protections
SPEAKER_06,513.84,514.32, of
SPEAKER_06,514.32,514.54, free
SPEAKER_06,514.54,515.12, speech.
SPEAKER_06,515.12,515.34, Ed's
SPEAKER_06,515.34,515.42, going
SPEAKER_06,515.42,515.48, to
SPEAKER_06,515.48,515.56, be
SPEAKER_06,515.56,515.76, talking
SPEAKER_06,515.76,515.9, to
SPEAKER_06,515.96,516.0, you
SPEAKER_06,516.0,516.16, about
SPEAKER_06,516.16,516.36, that
SPEAKER_06,516.36,516.8, principally
SPEAKER_06,516.8,517.2, in
SPEAKER_06,517.2,517.36, his
SPEAKER_06,517.36,517.66, speech.
SPEAKER_06,517.66,518.18, Before
SPEAKER_06,518.18,518.36, I
SPEAKER_06,518.36,518.54, move
SPEAKER_06,518.54,518.66, on
SPEAKER_06,518.66,518.74, to
SPEAKER_06,518.74,518.88, my
SPEAKER_06,518.88,519.58, first
SPEAKER_06,519.58,519.98, argument
SPEAKER_06,519.98,520.18, about
SPEAKER_06,520.22,520.28, how
SPEAKER_06,520.28,520.4, we
SPEAKER_06,520.4,520.68, combat
SPEAKER_06,520.68,520.84, the
SPEAKER_06,520.84,521.0, threat
SPEAKER_06,521.0,521.14, to
SPEAKER_06,521.14,521.84," minorities,"
SPEAKER_06,521.84,522.24, yeah.
SPEAKER_06,522.24,522.94, What
SPEAKER_06,522.94,523.36, exactly
SPEAKER_06,523.36,523.64, is
SPEAKER_06,523.64,523.8, this
SPEAKER_06,523.8,524.24, one
SPEAKER_10,524.24,524.68, characteristic
SPEAKER_10,524.84,525.12, that
SPEAKER_10,525.12,525.28, is
SPEAKER_10,525.28,525.54, so
SPEAKER_10,525.54,526.08, exclusive
SPEAKER_10,526.08,526.3, to
SPEAKER_10,526.3,526.48, right
SPEAKER_10,526.48,526.62,-wing
SPEAKER_10,526.62,527.36, populism?
SPEAKER_10,527.58,527.74, Wouldn't
SPEAKER_10,527.74,527.88, you
SPEAKER_10,527.88,528.04, end
SPEAKER_10,528.04,528.12, up
SPEAKER_10,528.12,528.4, banning
SPEAKER_10,528.4,528.68, a
SPEAKER_10,528.68,528.84, lot
SPEAKER_10,528.84,529.0, of
SPEAKER_10,529.0,529.3, other
SPEAKER_10,529.3,529.96, ideologies
SPEAKER_06,530.06,530.2, that
SPEAKER_06,530.2,530.34, have
SPEAKER_06,530.34,530.82, similar
SPEAKER_06,530.82,531.76, characteristics?
SPEAKER_06,531.92,532.18," OK,"
SPEAKER_06,532.18,532.32, we
SPEAKER_06,532.32,532.54, told
SPEAKER_06,532.54,532.7, you
SPEAKER_06,532.7,532.86, that
SPEAKER_06,532.86,533.12, courts
SPEAKER_06,533.12,533.32, are
SPEAKER_06,533.32,533.56, good
SPEAKER_06,533.56,533.78, at
SPEAKER_06,533.78,534.2, deciding
SPEAKER_06,534.44,534.56, whether
SPEAKER_06,534.56,534.96, things
SPEAKER_06,534.96,535.12, and
SPEAKER_06,535.12,535.62, individuals
SPEAKER_06,535.62,535.94, fall
SPEAKER_06,535.94,536.14, into
SPEAKER_06,536.14,536.44, certain
SPEAKER_06,536.44,537.04, categories.
SPEAKER_06,537.06,537.26, We
SPEAKER_06,537.26,537.4, gave
SPEAKER_06,537.4,537.54, you
SPEAKER_06,537.54,537.84, literally
SPEAKER_06,537.84,538.34, five
SPEAKER_06,538.34,538.96, characteristics
SPEAKER_06,539.22,539.56, that
SPEAKER_06,539.56,539.92, define
SPEAKER_06,539.92,540.12, right
SPEAKER_06,540.12,540.26,-wing
SPEAKER_06,540.26,540.68, populist
SPEAKER_06,540.68,540.94, movements.
SPEAKER_06,540.94,541.38, If
SPEAKER_06,541.38,541.7, courts
SPEAKER_06,541.7,542.04, decide
SPEAKER_06,542.04,542.18, that
SPEAKER_06,542.18,542.34, an
SPEAKER_06,542.34,542.66, individual
SPEAKER_06,542.66,542.86, or
SPEAKER_06,542.86,542.96, a
SPEAKER_06,542.96,543.06, group
SPEAKER_06,543.12,543.22, is
SPEAKER_06,543.22,543.44, part
SPEAKER_06,543.44,543.56, of
SPEAKER_06,543.56,543.72, that
SPEAKER_06,543.72,544.38," movement,"
SPEAKER_06,544.38,544.66, then
SPEAKER_06,544.66,544.86, they'll
SPEAKER_06,544.86,545.1, ban
SPEAKER_06,545.1,545.38, those
SPEAKER_06,545.38,546.26," movements,"
SPEAKER_06,546.26,546.34, then
SPEAKER_06,546.34,546.5, they'll
SPEAKER_06,546.5,546.86, institute
SPEAKER_06,546.86,547.14, these
SPEAKER_06,547.14,547.46, kinds
SPEAKER_06,547.46,547.66, of
SPEAKER_06,547.66,547.84, free
SPEAKER_06,547.84,548.14, speech
SPEAKER_06,548.82,549.02, protections.
SPEAKER_06,549.02,549.28, Not
SPEAKER_06,549.28,549.54, sure
SPEAKER_06,549.54,549.94, what
SPEAKER_06,549.94,550.08, they're
SPEAKER_06,550.08,550.24, getting
SPEAKER_06,550.24,550.4, at
SPEAKER_06,550.4,550.7, there.
SPEAKER_06,550.7,550.82, On
SPEAKER_06,550.82,550.9, to
SPEAKER_06,550.9,551.04, my
SPEAKER_06,551.04,551.32, first
SPEAKER_06,551.32,551.7," argument,"
SPEAKER_06,551.7,551.88, which
SPEAKER_06,551.88,551.98, is
SPEAKER_06,551.98,552.16, about
SPEAKER_06,552.26,552.34, how
SPEAKER_06,552.34,552.48, we
SPEAKER_06,552.48,552.8, combat
SPEAKER_06,552.8,552.98, the
SPEAKER_06,552.98,553.22, threat
SPEAKER_06,553.22,553.56, to
SPEAKER_06,553.56,553.92, minority
SPEAKER_06,553.92,554.4, groups.
SPEAKER_06,554.4,554.56, Because
SPEAKER_06,554.56,554.78, right
SPEAKER_06,554.78,554.96,-wing
SPEAKER_06,554.96,555.48, populism
SPEAKER_06,555.48,556.26, thrives
SPEAKER_06,556.26,556.42, on
SPEAKER_06,556.42,556.78, riling
SPEAKER_06,556.92,557.08, people
SPEAKER_06,557.08,557.28, up
SPEAKER_06,557.28,557.62, and
SPEAKER_06,557.62,558.06, channeling
SPEAKER_06,558.06,558.24, their
SPEAKER_06,558.24,558.62, anger.
SPEAKER_06,558.62,558.8, That's
SPEAKER_06,558.8,559.02, because
SPEAKER_06,559.02,559.28, right
SPEAKER_06,559.28,559.44,-wing
SPEAKER_06,559.44,560.0, populists
SPEAKER_06,560.0,560.38, are
SPEAKER_06,560.38,561.0, overwhelmingly
SPEAKER_06,561.36,561.6, problem
SPEAKER_06,561.6,562.04, and
SPEAKER_06,562.04,562.26, not
SPEAKER_06,562.26,562.74, solution
SPEAKER_06,562.74,563.58,-oriented.
SPEAKER_06,563.58,564.08, Why?
SPEAKER_06,564.08,564.38, Because
SPEAKER_06,564.38,564.58, the
SPEAKER_06,564.58,564.9, reason
SPEAKER_06,564.9,565.08, that
SPEAKER_06,565.08,565.2, they're
SPEAKER_06,565.2,565.42, so
SPEAKER_06,565.42,565.8, popular
SPEAKER_06,565.8,566.08, is
SPEAKER_06,566.08,566.18, that
SPEAKER_06,566.18,566.32, they're
SPEAKER_06,566.32,566.52, able
SPEAKER_06,566.52,566.66, to
SPEAKER_06,566.66,566.92, appeal
SPEAKER_06,566.92,567.08, to
SPEAKER_06,567.08,567.64, diverse
SPEAKER_06,567.64,568.28, coalitions
SPEAKER_06,568.28,568.74, of
SPEAKER_06,568.74,569.32," individuals,"
SPEAKER_06,569.46,569.62, often
SPEAKER_06,569.62,570.06, with
SPEAKER_06,570.06,570.28, very
SPEAKER_06,570.28,570.52, little
SPEAKER_06,570.52,570.7, in
SPEAKER_06,570.7,571.12, common.
SPEAKER_06,571.36,571.82, Someone
SPEAKER_06,571.82,572.02, living
SPEAKER_06,572.02,572.14, in
SPEAKER_06,572.14,572.22, a
SPEAKER_06,572.22,572.52, trailer
SPEAKER_06,572.52,572.84, park
SPEAKER_06,572.84,573.02, in
SPEAKER_06,573.02,573.26, northern
SPEAKER_06,573.26,573.62, Florida
SPEAKER_06,573.9,574.08, has
SPEAKER_06,574.08,574.94, basically
SPEAKER_06,574.94,575.26, nothing
SPEAKER_06,575.26,575.5, in
SPEAKER_06,575.5,575.74, common
SPEAKER_06,575.74,576.08, with
SPEAKER_06,576.08,576.22, a
SPEAKER_06,576.22,576.5, soccer
SPEAKER_06,576.5,576.7, mum
SPEAKER_06,576.7,577.1, living
SPEAKER_06,577.1,577.28, in
SPEAKER_06,577.28,577.34, the
SPEAKER_06,577.34,577.62," Midwest,"
SPEAKER_06,577.82,577.94, but
SPEAKER_06,577.94,578.1, they're
SPEAKER_06,578.1,578.52, united
SPEAKER_06,578.52,578.82, by
SPEAKER_06,578.82,579.06, being
SPEAKER_06,579.06,579.5, broadly
SPEAKER_06,579.5,580.18, disaffected
SPEAKER_06,580.18,580.64, with
SPEAKER_06,580.64,580.76, the
SPEAKER_06,580.76,581.04, status
SPEAKER_06,581.04,581.56, quo.
SPEAKER_06,581.68,581.88, The
SPEAKER_06,581.88,582.26, policy
SPEAKER_06,582.26,582.56, demands
SPEAKER_06,582.56,582.72, of
SPEAKER_06,582.72,582.84, these
SPEAKER_06,582.84,583.22," people,"
SPEAKER_06,583.22,583.68, economically
SPEAKER_06,583.68,583.94, and
SPEAKER_06,583.94,584.42," socially,"
SPEAKER_06,584.42,584.68, are
SPEAKER_06,584.7,584.92, very
SPEAKER_06,585.02,585.46, different.
SPEAKER_06,585.46,585.58, So
SPEAKER_06,585.58,586.0, in
SPEAKER_06,586.0,586.18, order
SPEAKER_06,586.18,586.34, to
SPEAKER_06,586.34,586.72, maintain
SPEAKER_06,586.72,586.98, this
SPEAKER_06,586.98,588.66," coalition,"
SPEAKER_06,588.66,588.84, right
SPEAKER_06,588.84,589.04,-wing
SPEAKER_06,589.04,589.64, populists
SPEAKER_06,589.64,590.04, do
SPEAKER_06,590.04,590.22, two
SPEAKER_06,590.22,590.6, things.
SPEAKER_06,590.6,591.2," Firstly,"
SPEAKER_06,591.38,591.5, they
SPEAKER_06,591.5,591.84, promise
SPEAKER_06,591.84,592.4, very
SPEAKER_06,592.4,592.8, shallow
SPEAKER_06,592.8,593.16, things.
SPEAKER_06,593.16,593.3, They
SPEAKER_06,593.3,593.42, have
SPEAKER_06,593.42,593.64, very
SPEAKER_06,593.64,594.24, unspecific
SPEAKER_06,594.24,594.72, policies
SPEAKER_06,594.72,595.14, or
SPEAKER_06,595.14,596.2," unsubstantiated,"
SPEAKER_06,596.24,596.48, catch
SPEAKER_06,596.48,596.96,"-all,"
SPEAKER_06,596.96,597.22, magic
SPEAKER_06,597.22,597.56, wand
SPEAKER_06,597.56,598.54, policies.
SPEAKER_06,598.54,599.5," Secondly,"
SPEAKER_06,599.5,599.72, they
SPEAKER_06,599.72,599.98, focus
SPEAKER_06,599.98,600.16, on
SPEAKER_06,600.16,600.3, the
SPEAKER_06,600.3,600.8, problems
SPEAKER_06,600.8,600.98, that
SPEAKER_06,600.98,601.2, their
SPEAKER_06,601.2,602.06, followers
SPEAKER_06,602.06,602.4, face
SPEAKER_06,602.58,602.76, as
SPEAKER_06,602.76,603.02, opposed
SPEAKER_06,603.02,603.34, to
SPEAKER_06,603.34,603.48, the
SPEAKER_06,603.48,603.9, solutions
SPEAKER_06,603.9,604.16, which
SPEAKER_06,604.16,604.5, divide
SPEAKER_06,604.5,604.82, them.
SPEAKER_06,605.1,605.24, In
SPEAKER_06,605.24,605.34, an
SPEAKER_06,605.34,605.62, attempt
SPEAKER_06,605.62,605.84, to
SPEAKER_06,605.84,606.38, flatten
SPEAKER_06,606.38,607.0, the
SPEAKER_06,607.0,607.38, causes
SPEAKER_06,607.38,607.58, of
SPEAKER_06,607.58,607.72, these
SPEAKER_06,607.72,608.1, problems
SPEAKER_06,608.1,608.5, into
SPEAKER_06,608.5,608.78, something
SPEAKER_06,608.78,609.0, which
SPEAKER_06,609.0,609.16, can
SPEAKER_06,609.16,609.5, nominally
SPEAKER_06,609.76,610.0, easily
SPEAKER_06,610.0,610.26, be
SPEAKER_06,610.26,610.88," solved,"
SPEAKER_06,610.88,611.0, they
SPEAKER_06,611.0,611.34, often
SPEAKER_06,611.34,611.66, blame
SPEAKER_06,611.66,612.2, minority
SPEAKER_06,612.2,612.58, groups
SPEAKER_06,612.58,612.96, for
SPEAKER_06,612.96,613.18, all
SPEAKER_06,613.18,613.28, of
SPEAKER_06,613.28,613.46, these
SPEAKER_06,613.46,613.9, issues.
SPEAKER_06,613.9,614.1, That
SPEAKER_06,614.1,614.32, means
SPEAKER_06,614.58,614.62, drug
SPEAKER_06,614.62,614.94, dealers
SPEAKER_06,614.94,615.34, in
SPEAKER_06,615.34,615.44, the
SPEAKER_06,615.44,616.24," Philippines,"
SPEAKER_06,616.24,616.92, Mexicans
SPEAKER_06,616.92,617.48, in
SPEAKER_06,617.48,617.74, the
SPEAKER_06,617.74,618.26," US,"
SPEAKER_06,618.26,618.72, Moroccans
SPEAKER_06,618.72,619.1, in
SPEAKER_06,619.1,619.2, the
SPEAKER_06,619.2,619.52, Netherlands
SPEAKER_06,619.52,619.8, are
SPEAKER_06,620.0,620.22, blamed
SPEAKER_06,620.22,620.44, for
SPEAKER_06,620.44,620.62, all
SPEAKER_06,620.62,620.7, of
SPEAKER_06,620.7,620.82, the
SPEAKER_06,620.82,621.08, problems
SPEAKER_06,621.08,621.28, which
SPEAKER_06,621.28,621.4, the
SPEAKER_06,621.4,621.74, followers
SPEAKER_06,621.74,621.88, of
SPEAKER_06,621.88,622.36, populists
SPEAKER_06,622.36,623.36, face.
SPEAKER_06,623.36,623.68, The
SPEAKER_06,623.68,624.02, reason
SPEAKER_06,624.02,624.2, that
SPEAKER_06,624.2,624.44, blaming
SPEAKER_06,624.68,624.96, minorities
SPEAKER_06,624.96,625.26, leads
SPEAKER_06,625.26,625.38, to
SPEAKER_06,625.38,625.68, increased
SPEAKER_06,625.68,626.0, violence
SPEAKER_06,626.0,626.4, is
SPEAKER_06,626.4,626.94, threefold.
SPEAKER_06,626.94,627.06, The
SPEAKER_06,627.06,627.4, first
SPEAKER_06,627.4,627.78, is
SPEAKER_06,627.78,627.9, that
SPEAKER_06,627.9,628.02, they
SPEAKER_06,628.02,628.3, take
